"dataset","seed","node_size","pct_no_match","rf_error","prox_error","error_difference","proximity_type"
"titanic","303",5,0.0660112359550562,0.191011235955056,0.169943820224719,0.0210674157303371,"oob"
"titanic","303",10,0.0589887640449438,0.189606741573034,0.169943820224719,0.0196629213483146,"oob"
"titanic","303",20,0.0463483146067416,0.185393258426966,0.172752808988764,0.0126404494382023,"oob"
"titanic","303",50,0.0449438202247191,0.188202247191011,0.176966292134832,0.0112359550561797,"oob"
"titanic","117",1,0.0617977528089888,0.179775280898876,0.168539325842697,0.0112359550561798,"oob"
"titanic","117",5,0.0617977528089888,0.181179775280899,0.172752808988764,0.00842696629213488,"oob"
"titanic","117",10,0.050561797752809,0.181179775280899,0.167134831460674,0.0140449438202247,"oob"
"titanic","117",20,0.0519662921348315,0.176966292134831,0.172752808988764,0.00421348314606745,"oob"
"titanic","117",50,0.0379213483146067,0.192415730337079,0.182584269662921,0.00983146067415736,"oob"
"titanic","1012",1,0.0646067415730337,0.186797752808989,0.164325842696629,0.0224719101123596,"oob"
"titanic","1012",5,0.0674157303370787,0.188202247191011,0.160112359550562,0.0280898876404494,"oob"
"titanic","1012",10,0.0589887640449438,0.191011235955056,0.165730337078652,0.0252808988764045,"oob"
"titanic","1012",20,0.047752808988764,0.186797752808989,0.175561797752809,0.0112359550561798,"oob"
"titanic","1012",50,0.0435393258426966,0.193820224719101,0.186797752808989,0.00702247191011232,"oob"
"wine","420",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",20,0,0.0112359550561798,0.0112359550561798,-2.77555756156289e-17,"rfgap"
"wine","420",50,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","327",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",50,0.0056179775280899,0.0280898876404494,0.0224719101123596,0.00561797752808983,"rfgap"
"wine","303",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","117",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","1012",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",50,0,0.0280898876404494,0.0280898876404494,4.16333634234434e-17,"rfgap"
"wine","420",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",20,0,0.0112359550561798,0.0112359550561798,-2.77555756156289e-17,"rfgap"
"wine","420",50,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","327",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",50,0.0056179775280899,0.0280898876404494,0.0224719101123596,0.00561797752808983,"rfgap"
"wine","303",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","117",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","1012",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",50,0,0.0280898876404494,0.0280898876404494,4.16333634234434e-17,"rfgap"
"wine","420",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",20,0.0112359550561798,0.0112359550561798,0,0.0112359550561798,"original"
"wine","420",50,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","327",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",50,0.0224719101123596,0.0280898876404494,0.0056179775280899,0.0224719101123595,"original"
"wine","303",1,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",5,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",10,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",20,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",50,0.0168539325842697,0.0224719101123595,0.0056179775280899,0.0168539325842696,"original"
"wine","117",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",20,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",50,0.0168539325842697,0.0224719101123595,0.0056179775280899,0.0168539325842696,"original"
"wine","1012",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",50,0.0224719101123596,0.0280898876404494,0.0056179775280899,0.0224719101123595,"original"
"wine","420",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",20,0,0.0112359550561798,0.0112359550561798,-2.77555756156289e-17,"rfgap"
"wine","420",50,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","327",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",50,0.0056179775280899,0.0280898876404494,0.0224719101123596,0.00561797752808983,"rfgap"
"wine","303",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","117",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","1012",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",50,0,0.0280898876404494,0.0280898876404494,4.16333634234434e-17,"rfgap"
"wine","420",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",20,0.0112359550561798,0.0112359550561798,0,0.0112359550561798,"original"
"wine","420",50,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","327",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",50,0.0224719101123596,0.0280898876404494,0.0056179775280899,0.0224719101123595,"original"
"wine","303",1,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",5,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",10,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",20,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",50,0.0168539325842697,0.0224719101123595,0.0056179775280899,0.0168539325842696,"original"
"wine","117",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",20,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",50,0.0168539325842697,0.0224719101123595,0.0056179775280899,0.0168539325842696,"original"
"wine","1012",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",50,0.0224719101123596,0.0280898876404494,0.0056179775280899,0.0224719101123595,"original"
"wine","420",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"oob"
"wine","420",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"oob"
"wine","420",10,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","420",20,0.0056179775280899,0.0112359550561798,0.0168539325842697,-0.00561797752808993,"oob"
"wine","420",50,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","327",1,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",5,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",10,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",20,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",50,0.0168539325842697,0.0280898876404494,0.0224719101123596,0.00561797752808983,"oob"
"wine","303",1,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",5,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",10,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",20,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",50,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","117",1,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",5,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",10,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",20,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",50,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",1,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",5,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",10,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",20,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",50,0.0112359550561798,0.0280898876404494,0.0280898876404494,4.16333634234434e-17,"oob"
"wine","420",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","420",20,0,0.0112359550561798,0.0112359550561798,-2.77555756156289e-17,"rfgap"
"wine","420",50,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","327",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","327",50,0.0056179775280899,0.0280898876404494,0.0224719101123596,0.00561797752808983,"rfgap"
"wine","303",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","303",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","117",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",10,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",20,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"rfgap"
"wine","117",50,0.0056179775280899,0.0224719101123595,0.0168539325842697,0.00561797752808985,"rfgap"
"wine","1012",1,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",5,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",10,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",20,0,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"rfgap"
"wine","1012",50,0,0.0280898876404494,0.0280898876404494,4.16333634234434e-17,"rfgap"
"wine","420",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","420",20,0.0112359550561798,0.0112359550561798,0,0.0112359550561798,"original"
"wine","420",50,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","327",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","327",50,0.0224719101123596,0.0280898876404494,0.0056179775280899,0.0224719101123595,"original"
"wine","303",1,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",5,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",10,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",20,0.0112359550561798,0.0168539325842697,0.0056179775280899,0.0112359550561798,"original"
"wine","303",50,0.0168539325842697,0.0224719101123595,0.0056179775280899,0.0168539325842696,"original"
"wine","117",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",20,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"original"
"wine","117",50,0.0168539325842697,0.0224719101123595,0.0056179775280899,0.0168539325842696,"original"
"wine","1012",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"original"
"wine","1012",50,0.0224719101123596,0.0280898876404494,0.0056179775280899,0.0224719101123595,"original"
"wine","420",1,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"oob"
"wine","420",5,0,0.0168539325842697,0.0168539325842697,-4.16333634234434e-17,"oob"
"wine","420",10,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","420",20,0.0056179775280899,0.0112359550561798,0.0168539325842697,-0.00561797752808993,"oob"
"wine","420",50,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","327",1,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",5,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",10,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",20,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","327",50,0.0168539325842697,0.0280898876404494,0.0224719101123596,0.00561797752808983,"oob"
"wine","303",1,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",5,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",10,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",20,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","303",50,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","117",1,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",5,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",10,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",20,0.0056179775280899,0.0168539325842697,0.0224719101123596,-0.00561797752808994,"oob"
"wine","117",50,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",1,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",5,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",10,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",20,0.0112359550561798,0.0224719101123595,0.0224719101123596,-5.55111512312578e-17,"oob"
"wine","1012",50,0.0112359550561798,0.0280898876404494,0.0280898876404494,4.16333634234434e-17,"oob"
"wine","420",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","420",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","420",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","420",20,0.0112359550561798,0.0112359550561798,0,0.0112359550561798,"rfproxih"
"wine","420",50,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","327",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","327",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","327",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","327",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","327",50,0.0224719101123596,0.0280898876404494,0.0056179775280899,0.0224719101123595,"rfproxih"
"wine","303",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","303",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","303",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","303",20,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","303",50,0.0168539325842697,0.0224719101123595,0.0056179775280899,0.0168539325842696,"rfproxih"
"wine","117",1,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","117",5,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","117",10,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","117",20,0.0168539325842697,0.0168539325842697,0,0.0168539325842697,"rfproxih"
"wine","117",50,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","1012",1,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","1012",5,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","1012",10,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","1012",20,0.0224719101123596,0.0224719101123595,0,0.0224719101123595,"rfproxih"
"wine","1012",50,0.0280898876404494,0.0280898876404494,0,0.0280898876404494,"rfproxih"
"rnaSeq","420",1,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",5,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",10,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",20,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",50,0,0.00499375780274657,0.00499375780274658,-1.21430643318376e-17,"rfgap"
"rnaSeq","327",1,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","327",5,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","327",10,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","327",20,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","327",50,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","303",1,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","303",5,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","303",10,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","303",20,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","303",50,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","117",1,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","117",5,0,0.00499375780274657,0.00499375780274658,-1.21430643318376e-17,"rfgap"
"rnaSeq","117",10,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","117",20,0,0.00499375780274657,0.00499375780274658,-1.21430643318376e-17,"rfgap"
"rnaSeq","117",50,0,0.00499375780274657,0.00499375780274658,-1.21430643318376e-17,"rfgap"
"rnaSeq","1012",1,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","1012",5,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","1012",10,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","1012",20,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","1012",50,0.00124843945068664,0.00499375780274657,0.00374531835205993,0.00124843945068663,"rfgap"
"rnaSeq","420",1,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",5,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",10,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",20,0,0.00374531835205993,0.00374531835205993,-9.10729824887824e-18,"rfgap"
"rnaSeq","420",50,0,0.00499375780274657,0.00499375780274658,-1.21430643318376e-17,"rfgap"
